User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
164,0,2002,12,2,12:34,127.3,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
224,0,2002,12,2,12:35,126.64,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
306,0,2002,12,2,12:54,1.0,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
233,0,2002,12,2,19:08,1.0,Swipe Transaction,-4733023138943446282,Chicago,IL,60643.0,5812,,No
171,0,2002,12,2,20:19,190.46,Swipe Transaction,-2744911404133435018,Chicago,IL,60645.0,5812,,No
151,0,2002,12,2,23:22,219.49,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
462,0,2002,12,2,23:48,1.0,Swipe Transaction,-7807051024009846392,Peoria,IL,61604.0,3684,,No
314,0,2002,12,3,06:32,87.8,Swipe Transaction,-2565173608660320061,Chicago,IL,60643.0,5912,,No
373,0,2002,12,3,20:14,159.94,Swipe Transaction,-4733023138943446282,Chicago,IL,60643.0,5812,,No
159,0,2002,12,4,20:08,1.0,Swipe Transaction,-4733023138943446282,Chicago,IL,60643.0,5812,,No
95,0,2002,12,5,13:17,1.0,Swipe Transaction,-727612092139916043,Chicago,IL,60643.0,5411,,No
471,0,2002,12,6,20:08,82.28,Swipe Transaction,-2744911404133435018,Chicago,IL,60645.0,5812,,No
232,0,2002,12,7,03:47,39.0,Swipe Transaction,-7807051024009846392,Peoria,IL,61604.0,3684,,No
179,0,2002,12,7,03:52,108.1,Swipe Transaction,-7807051024009846392,Peoria,IL,61604.0,3684,,No
112,0,2002,12,7,05:21,216.19,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
317,0,2002,12,7,05:23,17.09,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
496,0,2002,12,7,06:48,94.48,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
441,0,2002,12,7,20:21,60.63,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
51,0,2002,12,8,06:22,101.86,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
267,0,2002,12,8,06:44,90.67,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
294,0,2002,12,8,20:07,316.17,Online Transaction,6654290286221782850,ONLINE,,,4899,,No
385,0,2002,12,8,20:26,217.83,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
386,0,2002,12,9,06:08,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
112,0,2002,12,10,05:14,13.04,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
100,0,2002,12,10,06:10,23.52,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
112,0,2002,12,10,06:47,1.0,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
439,0,2002,12,11,06:01,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
80,0,2002,12,11,20:14,74.89,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
186,0,2002,12,11,20:47,26.79,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
112,0,2002,12,12,06:11,13.84,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
1,0,2002,12,12,06:49,263.32,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
129,0,2002,12,12,13:10,32.68,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
219,0,2002,12,13,06:23,52.2,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
53,0,2002,12,13,06:42,153.72,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
342,0,2002,12,13,20:44,51.91,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
484,0,2002,12,14,06:00,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
223,0,2002,12,15,06:07,68.07,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
224,0,2002,12,15,06:44,262.32,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
384,0,2002,12,15,09:36,48.92,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
402,0,2002,12,16,06:08,12.04,Online Transaction,-7421093378627544099,ONLINE,,,5311,Insufficient Balance,No
125,0,2002,12,16,06:21,126.19,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
129,0,2002,12,18,06:28,63.96,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
52,0,2002,12,19,06:03,324.9,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
171,0,2002,12,19,06:35,22.74,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
217,0,2002,12,19,16:48,238.75,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
159,0,2002,12,20,05:50,189.87,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
197,0,2002,12,20,06:07,57.5,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
415,0,2002,12,21,06:36,89.87,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
246,0,2002,12,21,20:22,1.92,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
323,0,2002,12,22,06:49,44.03,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
438,0,2002,12,23,05:17,56.89,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
202,0,2002,12,23,06:23,103.7,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
183,0,2002,12,23,06:56,1.0,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
122,0,2002,12,23,09:42,116.87,Swipe Transaction,-8408860211649002936,Jefferson City,MO,65101.0,7538,,No
400,0,2002,12,23,10:14,77.68,Swipe Transaction,-8566951830324093739,Waynesville,MO,65583.0,3640,,No
254,0,2002,12,23,14:01,124.29,Swipe Transaction,-6343149209980797253,Jefferson City,MO,65101.0,5921,,No
293,0,2002,12,23,20:00,137.08,Swipe Transaction,4581048999108455719,Jefferson City,MO,65101.0,5812,,No
279,0,2002,12,24,09:50,70.81,Swipe Transaction,-8408860211649002936,Jefferson City,MO,65101.0,7538,,No
324,0,2002,12,24,17:46,132.01,Online Transaction,6455213054093379528,ONLINE,,,5815,,No
371,0,2002,12,24,20:29,82.71,Swipe Transaction,4581048999108455719,Jefferson City,MO,65101.0,5812,,No
97,0,2002,12,24,20:53,153.89,Swipe Transaction,4751695835751691036,Jefferson City,MO,65101.0,5814,,No
197,0,2002,12,24,21:30,117.27,Swipe Transaction,1161578400968813655,Jefferson City,MO,65101.0,5813,,No
469,0,2002,12,25,06:29,105.69,Swipe Transaction,97032797689821735,Jefferson City,MO,65109.0,5411,,No
394,0,2002,12,25,20:12,81.4,Swipe Transaction,4581048999108455719,Jefferson City,MO,65101.0,5812,,No
239,0,2002,12,25,22:16,201.22,Swipe Transaction,-8566951830324093739,Waynesville,MO,65583.0,3640,,No
143,0,2002,12,25,22:18,124.9,Swipe Transaction,-8566951830324093739,Waynesville,MO,65583.0,3640,,No
96,0,2002,12,26,06:05,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
200,0,2002,12,26,06:57,49.73,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
123,0,2002,12,26,09:58,70.59,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
186,0,2002,12,27,06:00,90.08,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
325,0,2002,12,27,06:52,105.32,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
463,0,2002,12,28,06:15,9.26,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
348,0,2002,12,28,06:44,84.35,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
258,0,2002,12,28,13:47,63.26,Swipe Transaction,-5904116920141006298,Diamond Bar,CA,91765.0,5719,,No
147,0,2002,12,28,14:21,183.13,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
251,0,2002,12,28,19:01,4.9,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
442,0,2002,12,29,06:27,88.69,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
419,0,2002,12,30,06:48,31.44,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
402,0,2002,12,30,11:00,249.83,Swipe Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
345,0,2002,12,30,15:51,197.86,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
450,0,2002,12,31,08:22,1.0,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
146,0,2003,1,2,06:20,21.94,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
147,0,2003,1,2,06:27,164.81,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
351,0,2003,1,2,13:41,129.36,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
198,0,2003,1,3,05:32,126.68,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
307,0,2003,1,4,06:46,106.53,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
488,0,2003,1,4,09:32,171.69,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
416,0,2003,1,5,21:42,157.1,Swipe Transaction,-5413376491460213491,La Verne,CA,91750.0,5813,,No
423,0,2003,1,6,06:18,65.28,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
127,0,2003,1,6,06:27,1.0,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
38,0,2003,1,6,06:59,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
337,0,2003,1,7,06:05,81.29,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
359,0,2003,1,7,06:11,1.0,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
128,0,2003,1,7,06:52,111.69,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
266,0,2003,1,8,06:46,63.78,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
475,0,2003,1,8,09:28,256.76,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
440,0,2003,1,9,06:01,119.58,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
472,0,2003,1,9,13:11,87.67,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
433,0,2003,1,9,13:18,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
150,0,2003,1,9,13:26,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
414,0,2003,1,10,07:21,148.57,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
477,0,2003,1,10,17:48,63.35,Online Transaction,-2042049018365856408,ONLINE,,,5815,,No
297,0,2003,1,12,06:44,307.45,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
98,0,2003,1,12,06:48,83.06,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
262,0,2003,1,12,20:12,104.65,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
251,0,2003,1,13,09:49,1.0,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
143,0,2003,1,15,16:59,171.37,Swipe Transaction,-5904116920141006298,Diamond Bar,CA,91765.0,5719,,No
345,0,2003,1,16,00:28,10.85,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
111,0,2003,1,19,06:03,135.12,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
499,0,2003,1,19,21:09,159.74,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
59,0,2003,1,20,07:14,98.33,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
368,0,2003,1,20,12:51,240.74,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
1,0,2003,1,21,06:31,37.84,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
384,0,2003,1,22,06:09,233.76,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
303,0,2003,1,23,06:08,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
253,0,2003,1,23,08:03,158.65,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
139,0,2003,1,24,10:44,77.97,Swipe Transaction,-7232193519160172381,La Verne,CA,91750.0,7542,,No
452,0,2003,1,24,12:00,29.49,Online Transaction,8099188931555596779,ONLINE,,,7996,,No
36,0,2003,1,24,19:39,1.0,Swipe Transaction,-811651038065591449,La Verne,CA,91750.0,6300,,No
159,0,2003,1,24,20:22,67.84,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
8,0,2003,1,25,06:22,62.43,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
232,0,2003,1,25,06:36,104.99,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
98,0,2003,1,26,06:33,152.29,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
146,0,2003,1,27,06:10,20.89,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
303,0,2003,1,27,06:16,240.85,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
207,0,2003,1,29,06:01,44.03,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
130,0,2003,1,29,06:33,141.78,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
403,0,2003,1,29,21:41,97.9,Swipe Transaction,-3265671264153192329,Monterey Park,CA,91754.0,7832,,No
151,0,2003,1,30,13:13,73.15,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
53,0,2003,1,30,21:30,93.61,Swipe Transaction,-6733168469687845480,Mira Loma,CA,91752.0,7832,Technical Glitch,No
119,0,2003,1,31,06:24,9.6,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
160,0,2003,2,2,06:38,56.96,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
407,0,2003,2,2,19:49,1.0,Swipe Transaction,4751695835751691036,Bell Gardens,CA,90201.0,5814,,No
115,0,2003,2,2,20:05,43.11,Swipe Transaction,3699106470332963671,Playa Vista,CA,90094.0,5812,,No
74,0,2003,2,4,06:50,50.18,Swipe Transaction,4722913068560264812,Playa Vista,CA,90094.0,5411,,No
112,0,2003,2,4,07:16,162.61,Swipe Transaction,-5475680618560174533,Manhattan Beach,CA,90266.0,5942,,No
455,0,2003,2,6,06:55,61.73,Swipe Transaction,-5475680618560174533,Manhattan Beach,CA,90266.0,5942,,No
419,0,2003,2,6,13:29,51.78,Swipe Transaction,7069584154815291371,Bell Gardens,CA,90201.0,5812,,No
421,0,2003,2,7,06:45,109.03,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
103,0,2003,2,9,13:17,105.67,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
339,0,2003,2,10,00:09,39.53,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
253,0,2003,2,10,06:00,123.96,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
226,0,2003,2,10,06:38,74.87,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
111,0,2003,2,10,06:46,39.39,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
472,0,2003,2,12,09:17,47.72,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
98,0,2003,2,12,17:26,171.53,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
152,0,2003,2,12,21:28,50.29,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
348,0,2003,2,13,06:13,112.55,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
401,0,2003,2,13,13:21,1.0,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
383,0,2003,2,14,09:35,185.75,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
365,0,2003,2,16,06:29,40.22,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
337,0,2003,2,16,06:31,124.48,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
193,0,2003,2,17,19:13,68.62,Online Transaction,8528733969764750207,ONLINE,,,4899,,No
309,0,2003,2,17,20:13,123.5,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
162,0,2003,2,18,06:03,128.18,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
207,0,2003,2,18,20:48,77.78,Swipe Transaction,-2474135582844411583,La Verne,CA,91750.0,7349,,No
444,0,2003,2,19,20:57,1.0,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
168,0,2003,2,23,07:24,183.67,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
483,0,2003,2,23,13:29,78.19,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
160,0,2003,2,24,13:02,121.71,Swipe Transaction,-727612092139916043,Zurich,Switzerland,,5411,,No
67,0,2003,2,25,06:46,149.45,Swipe Transaction,-4816289482172287511,Zurich,Switzerland,,5411,,No
288,0,2003,2,28,06:59,51.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
397,0,2003,2,28,15:11,134.49,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
276,0,2003,3,1,06:22,26.11,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
303,0,2003,3,1,06:50,123.39,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
403,0,2003,3,1,13:42,91.86,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
383,0,2003,3,2,06:18,53.97,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
391,0,2003,3,2,06:32,94.2,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
134,0,2003,3,2,06:39,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,Insufficient Balance,No
194,0,2003,3,2,06:56,116.66,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
400,0,2003,3,3,06:25,125.55,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
127,0,2003,3,4,06:11,119.8,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
32,0,2003,3,4,13:44,218.91,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
175,0,2003,3,5,06:26,82.04,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
459,0,2003,3,5,09:40,87.94,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
442,0,2003,3,7,06:03,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
370,0,2003,3,7,13:17,224.93,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
469,0,2003,3,7,14:05,1.0,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
374,0,2003,3,7,14:16,109.76,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
21,0,2003,3,7,14:26,37.49,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
237,0,2003,3,8,06:06,95.52,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
157,0,2003,3,9,06:47,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
37,0,2003,3,10,13:14,166.59,Swipe Transaction,3397452747792109772,Massena,IA,50853.0,5541,,No
229,0,2003,3,10,20:24,8.32,Swipe Transaction,-7091578704632084081,Fontanelle,IA,50846.0,5812,,No
364,0,2003,3,11,06:39,190.12,Swipe Transaction,-5475680618560174533,Estherville,IA,51334.0,5942,,No
50,0,2003,3,12,06:52,10.68,Swipe Transaction,5817218446178736267,Onawa,IA,51040.0,5912,,No
437,0,2003,3,12,13:32,173.75,Swipe Transaction,-7146670748125200898,Sioux City,IA,51106.0,5970,,No
263,0,2003,3,13,06:31,18.97,Swipe Transaction,5817218446178736267,Onawa,IA,51040.0,5912,,No
282,0,2003,3,13,13:57,37.51,Swipe Transaction,-8135850083113399757,La Verne,CA,91750.0,8043,,No
26,0,2003,3,14,05:43,90.02,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
225,0,2003,3,14,06:51,17.51,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
276,0,2003,3,15,05:48,14.99,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
285,0,2003,3,15,06:30,18.51,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
96,0,2003,3,17,09:58,117.5,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
283,0,2003,3,18,06:15,90.14,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
366,0,2003,3,19,05:35,94.69,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
447,0,2003,3,20,13:09,62.36,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
480,0,2003,3,21,06:01,137.2,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
452,0,2003,3,21,14:18,180.16,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
316,0,2003,3,22,06:56,139.5,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
303,0,2003,3,23,06:08,72.27,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
146,0,2003,3,23,06:17,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
3,0,2003,3,23,09:56,1.0,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
34,0,2003,3,23,20:21,84.62,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
191,0,2003,3,24,06:50,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
48,0,2003,3,24,20:56,73.1,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
16,0,2003,3,26,19:28,210.38,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
171,0,2003,3,28,06:24,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
219,0,2003,3,28,06:34,1.0,Swipe Transaction,1325201427189385167,Rosemead,CA,91770.0,3132,,No
157,0,2003,3,28,20:30,144.76,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
476,0,2003,3,30,06:15,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
45,0,2003,3,30,06:32,122.9,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
372,0,2003,3,31,06:38,216.02,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
5,0,2003,3,31,09:30,15.41,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,Bad PIN,No
98,0,2003,4,1,06:55,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
379,0,2003,4,1,13:13,140.74,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
232,0,2003,4,1,20:22,1.0,Swipe Transaction,-558490004391330221,Ontario,CA,91761.0,4899,,No
36,0,2003,4,2,06:15,159.66,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
279,0,2003,4,2,20:21,1.0,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
